userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language
bc9439a1f15ac2719486003af87a2f40107da8cccbfe1bfb7d3da98b9d08360e,bc9439a1f15ac2719486003af87a2f40107da8cccbfe1bfb7d3da98b9d08360e,bc9439a1f15ac2719486003af87a2f40107da8cccbfe1bfb7d3da98b9d08360e,,"Обещания дают, чтобы нарушать, чтобы разрушать, разбивать вдребезги, на мелкие кусочки, дробить",,109,353,2014-06-14,ru
39160f38b40ac3e4ac143f2dc3d4bbab99a92f127d4fc80f6456bfce61c9d782,39160f38b40ac3e4ac143f2dc3d4bbab99a92f127d4fc80f6456bfce61c9d782,39160f38b40ac3e4ac143f2dc3d4bbab99a92f127d4fc80f6456bfce61c9d782,Atlanta,,,135,332,2013-12-23,en
cde0b5120e1a58f2cc4a191745d01f5dd755e934438c14c6e7de02debde0e64a,cde0b5120e1a58f2cc4a191745d01f5dd755e934438c14c6e7de02debde0e64a,cde0b5120e1a58f2cc4a191745d01f5dd755e934438c14c6e7de02debde0e64a,,,,0,0,2015-04-21,en
cc8e8c9eb7a3a03e22828260d1b585d546c61399c54a24fb38c92f32eafdb36d,cc8e8c9eb7a3a03e22828260d1b585d546c61399c54a24fb38c92f32eafdb36d,cc8e8c9eb7a3a03e22828260d1b585d546c61399c54a24fb38c92f32eafdb36d,"Miami, FL","Try not to become a man of success, but rather try to become a man of value",,1,37,2015-12-11,en
6501cc49f286240626edf5a41a6b425dacdc07bef092b6fd99ce350bb16eb183,6501cc49f286240626edf5a41a6b425dacdc07bef092b6fd99ce350bb16eb183,6501cc49f286240626edf5a41a6b425dacdc07bef092b6fd99ce350bb16eb183,,,,495,475,2014-09-03,en
662951fa9dea6738dc897c7b4c378215f67680c54e301e78a4846a6bf76ed020,662951fa9dea6738dc897c7b4c378215f67680c54e301e78a4846a6bf76ed020,662951fa9dea6738dc897c7b4c378215f67680c54e301e78a4846a6bf76ed020,London,Show me the meaning of being lonely,,73,349,2014-05-16,en
d8b0abf2de5dbf3ffc95051a36ed80fa2cda0b92efe487086cd1137e7d352b78,d8b0abf2de5dbf3ffc95051a36ed80fa2cda0b92efe487086cd1137e7d352b78,d8b0abf2de5dbf3ffc95051a36ed80fa2cda0b92efe487086cd1137e7d352b78,Москва,Сделаем виртуальное пространство российской территорией,http://t.co/l2ysnYiOfd,876,1978,2014-01-04,ru
af36970be16365d2c8624d994b188f9f9f919db60c4dd816b7ed80fc5732d282,af36970be16365d2c8624d994b188f9f9f919db60c4dd816b7ed80fc5732d282,af36970be16365d2c8624d994b188f9f9f919db60c4dd816b7ed80fc5732d282,USA,Want to live next to the sea,,105,79,2013-08-15,en
6a8d5162c375a03ef4b413aff0fd50f69589d35279d4e0656a52e0ed7f0130f9,6a8d5162c375a03ef4b413aff0fd50f69589d35279d4e0656a52e0ed7f0130f9,6a8d5162c375a03ef4b413aff0fd50f69589d35279d4e0656a52e0ed7f0130f9,Брянск,умный и скромный! Особенно конечно скромный...,,136,242,2014-03-11,en
6908b53525ba593975c871f1b6543c1b1f13f69211d982599b0a634bdc8d43b8,6908b53525ba593975c871f1b6543c1b1f13f69211d982599b0a634bdc8d43b8,6908b53525ba593975c871f1b6543c1b1f13f69211d982599b0a634bdc8d43b8,Usa,Don't judge each day by the harvest you reap but by the seeds that you plant.,,23,128,2014-06-07,en
a8be5ee463dd7bf0ca2277e9524fbc1ae87a9adcba3498cd4033e5f3f0258080,a8be5ee463dd7bf0ca2277e9524fbc1ae87a9adcba3498cd4033e5f3f0258080,a8be5ee463dd7bf0ca2277e9524fbc1ae87a9adcba3498cd4033e5f3f0258080,USA,pilates&sleeping,,114,158,2013-08-15,en
8b41afdc536a9ad49d30b9c2a845c479239259e7266653bc9f498d6f864b03c6,8b41afdc536a9ad49d30b9c2a845c479239259e7266653bc9f498d6f864b03c6,8b41afdc536a9ad49d30b9c2a845c479239259e7266653bc9f498d6f864b03c6,Colorado,,,87,118,2013-12-25,en
b12abbc44b0694950b35adb0ec9eeaf02d4ca8613ceea2d6f8b7db94f068f3e5,b12abbc44b0694950b35adb0ec9eeaf02d4ca8613ceea2d6f8b7db94f068f3e5,b12abbc44b0694950b35adb0ec9eeaf02d4ca8613ceea2d6f8b7db94f068f3e5,,,,122,271,2014-08-21,en
cab81bd7dd0e2c2c53c52cfbc0d5146b6e2f190a6e7e5942537e8e789c3f81c1,cab81bd7dd0e2c2c53c52cfbc0d5146b6e2f190a6e7e5942537e8e789c3f81c1,cab81bd7dd0e2c2c53c52cfbc0d5146b6e2f190a6e7e5942537e8e789c3f81c1,USA,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.",,459,627,2014-06-07,en
17cc5e8b7e8c65a7963426b2359ae6abccf59abf556ff12619c133d0b84eb215,17cc5e8b7e8c65a7963426b2359ae6abccf59abf556ff12619c133d0b84eb215,17cc5e8b7e8c65a7963426b2359ae6abccf59abf556ff12619c133d0b84eb215,Пушкино,"моя душа истекала кровью. было время, когда я бы умерла за тебя",,144,280,2014-05-02,ru
6c21b9c62ef10f15b1ebe0445fa165420c889a48ed0bc0c0dea82384163c4365,6c21b9c62ef10f15b1ebe0445fa165420c889a48ed0bc0c0dea82384163c4365,6c21b9c62ef10f15b1ebe0445fa165420c889a48ed0bc0c0dea82384163c4365,USA,GOP | TCOT | Conservative | Politics | Republican Party | #TeamFollowBack | Constitution | Defeat Obama | Economy | I Follow Back! |,,423,290,2014-05-09,en
2bec9ee174655fbc69191424cd5c5d0d50738a1997d39906665c64d0d02ab7ec,2bec9ee174655fbc69191424cd5c5d0d50738a1997d39906665c64d0d02ab7ec,2bec9ee174655fbc69191424cd5c5d0d50738a1997d39906665c64d0d02ab7ec,"Dresden, Sachsen","Hier twittert jemand, wer denken kann und mag! 🤫",,2463,3102,2016-04-04,de
ec446dfbd54ba0eb649819ed62d7d4be8769192144ac94ac34625a59837644db,ec446dfbd54ba0eb649819ed62d7d4be8769192144ac94ac34625a59837644db,ec446dfbd54ba0eb649819ed62d7d4be8769192144ac94ac34625a59837644db,USA,,,134,161,2013-08-07,en
2e4775acfbc0821c48b9e93bc6e2d67b057fcd7caba1506b9951cb4176278abf,2e4775acfbc0821c48b9e93bc6e2d67b057fcd7caba1506b9951cb4176278abf,2e4775acfbc0821c48b9e93bc6e2d67b057fcd7caba1506b9951cb4176278abf,"Cleveland, OH",To discover what's going on today or in the coming months just follow us. We do our gosh darndest to keep things as up to date as inhumanly possible.,,1,47,2017-07-28,en
11b2a99966def750bb3e9a4b52d46826cec464aefefecfb792c3b0da7e2d2be7,11b2a99966def750bb3e9a4b52d46826cec464aefefecfb792c3b0da7e2d2be7,11b2a99966def750bb3e9a4b52d46826cec464aefefecfb792c3b0da7e2d2be7,USA,"#blackpride. Opinions, insights and witticisms are all free! #NiggaThatCares",,915,766,2013-08-19,en
12b274fba679f8086a549a0f7be3b4de58e3d5d627ec6a5b34addd7bdbf257b3,12b274fba679f8086a549a0f7be3b4de58e3d5d627ec6a5b34addd7bdbf257b3,12b274fba679f8086a549a0f7be3b4de58e3d5d627ec6a5b34addd7bdbf257b3,,https://t.co/8jiehzmJ26,,423,187,2016-10-19,ru
b377fc93d78b3c4ad0a3a2a1812d6d59271aca26d3f2188616e0ea9a9c91561b,b377fc93d78b3c4ad0a3a2a1812d6d59271aca26d3f2188616e0ea9a9c91561b,b377fc93d78b3c4ad0a3a2a1812d6d59271aca26d3f2188616e0ea9a9c91561b,spb,,,15,130,2015-03-17,ru
1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,USA,I am a True Conservative and I love my country with all my heart! Happily married....,,1597,1842,2013-08-11,en
fef08b8831e51e26874c855696d50d0735157321fa4f32ebf769453b16f1126d,fef08b8831e51e26874c855696d50d0735157321fa4f32ebf769453b16f1126d,fef08b8831e51e26874c855696d50d0735157321fa4f32ebf769453b16f1126d,"Санкт-Петербург, Россия","Общественный деятель, политический обозреватель.  Ретвит ≠ одобрение",,297,1434,2017-08-09,ru
6b335d3c34b34a5f6bb8d3a78c66c8735948c5d98d5557735538d270296c77e6,6b335d3c34b34a5f6bb8d3a78c66c8735948c5d98d5557735538d270296c77e6,6b335d3c34b34a5f6bb8d3a78c66c8735948c5d98d5557735538d270296c77e6,Россия,"Менеджер, серьёзный мужчина и семьянин...",,58,103,2014-04-22,ru
f37a777b52b2b8faed180ef92125f2aa17833bd7e7c0c741a9c54807f10cb4fc,f37a777b52b2b8faed180ef92125f2aa17833bd7e7c0c741a9c54807f10cb4fc,f37a777b52b2b8faed180ef92125f2aa17833bd7e7c0c741a9c54807f10cb4fc,"Brooklyn, NY",Champions keep playing until they get it right💪,,12,98,2017-05-19,en
748870305280647168,19:37,4ever1937,"Тула, Россия","У нас вообще свобода совести: хочешь - имей совесть, хочешь- не имей.",,13043,3092,2016-07-01,ru
014566537ca2ddd1103f757f81a7561cd445bd114c575d058d2921b028a69bb1,014566537ca2ddd1103f757f81a7561cd445bd114c575d058d2921b028a69bb1,014566537ca2ddd1103f757f81a7561cd445bd114c575d058d2921b028a69bb1,United States,"Our life's a stage, a comedy: either learn to play and take it lightly, or bear its troubles patiently",,119,247,2013-08-06,en
7db4f94196dc423e22ab34c2b4fe6f3fa75dc6442668a86a908bd1f5a1e849eb,7db4f94196dc423e22ab34c2b4fe6f3fa75dc6442668a86a908bd1f5a1e849eb,7db4f94196dc423e22ab34c2b4fe6f3fa75dc6442668a86a908bd1f5a1e849eb,Россия,Все четко,,96,604,2014-04-26,en
f7dc96b13712c9413ed31789d39addee35d6cd82bebbd2ba8de34833063faffa,f7dc96b13712c9413ed31789d39addee35d6cd82bebbd2ba8de34833063faffa,f7dc96b13712c9413ed31789d39addee35d6cd82bebbd2ba8de34833063faffa,,нельзя выбросить человека из головы. а из окна - можно.,,203,170,2014-05-10,ru
ed4f8440a8bdf307d38026fb072edde05fef452178cddcad49ab7ea4ab8e1a07,ed4f8440a8bdf307d38026fb072edde05fef452178cddcad49ab7ea4ab8e1a07,ed4f8440a8bdf307d38026fb072edde05fef452178cddcad49ab7ea4ab8e1a07,Новосибирск,Прокрастинация,,569,516,2013-08-05,ru
973b83c952c0298b5053aa2bebb628c8f11d49aab5744086b6f2e24ddd7bf15c,973b83c952c0298b5053aa2bebb628c8f11d49aab5744086b6f2e24ddd7bf15c,973b83c952c0298b5053aa2bebb628c8f11d49aab5744086b6f2e24ddd7bf15c,Россия,Каждый день собираюсь бегать по утрам)),,149,400,2014-03-09,ru
28c0fcf1adf6952dbe3799fa897a562b2bd56a9e8c65de4e4cfa26807ffd1fc3,28c0fcf1adf6952dbe3799fa897a562b2bd56a9e8c65de4e4cfa26807ffd1fc3,28c0fcf1adf6952dbe3799fa897a562b2bd56a9e8c65de4e4cfa26807ffd1fc3,МSK,"Лоцман  ... профессионально ,  мой выбор:Компьютерные игры . Фото  ...",,94,92,2013-12-19,en
c9fe3a6098d665f1c3991532b3e6c5a722328c3b21d539422d740d2a45078cf3,c9fe3a6098d665f1c3991532b3e6c5a722328c3b21d539422d740d2a45078cf3,c9fe3a6098d665f1c3991532b3e6c5a722328c3b21d539422d740d2a45078cf3,Красноярск,"Russia, Siberia ❄️",,150,375,2014-04-28,en
5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,5ad1a4ad9a7d67c045ab752c7a946a9d847d5d7e03684174835269a193c2820e,New York,Stop trying to fix the POLICE; fix the GHETTO!   #WakeUpAmerica #TCOT #PJNET #BlueLivesMatter,,1884,1776,2014-05-30,en
e0cdac32549a5aec57f13b525e0f19c54b68883bc4ebd46e2b65e9db875acc7e,e0cdac32549a5aec57f13b525e0f19c54b68883bc4ebd46e2b65e9db875acc7e,e0cdac32549a5aec57f13b525e0f19c54b68883bc4ebd46e2b65e9db875acc7e,Phoenix,Be the real men,,61,202,2009-10-07,en
199665cfae2db86ad8cd950d143df47674796ca0d1f5c5b320545f1e5a7f0a14,199665cfae2db86ad8cd950d143df47674796ca0d1f5c5b320545f1e5a7f0a14,199665cfae2db86ad8cd950d143df47674796ca0d1f5c5b320545f1e5a7f0a14,katamandu,! .. ना ुतो ना भविश्यति..!!,,0,0,2014-10-16,en
f86e7f7f16e4b64f0c114c84befcd303b1025b8865152c50246e03707a3b4766,f86e7f7f16e4b64f0c114c84befcd303b1025b8865152c50246e03707a3b4766,f86e7f7f16e4b64f0c114c84befcd303b1025b8865152c50246e03707a3b4766,Deutschland,Unterstütze #hashtagspiele,,13,114,2015-12-14,de
f784db5152c43f13b727b5ab1ffedfef9d2cf7553bb1ad9793de2c653078cfca,f784db5152c43f13b727b5ab1ffedfef9d2cf7553bb1ad9793de2c653078cfca,f784db5152c43f13b727b5ab1ffedfef9d2cf7553bb1ad9793de2c653078cfca,МSK,жду у моря погоды,,159,71,2014-05-28,ru
0e401ffd870e70059283ece642bced50c8870c714b31ca9ccba0c3b0424db72b,0e401ffd870e70059283ece642bced50c8870c714b31ca9ccba0c3b0424db72b,0e401ffd870e70059283ece642bced50c8870c714b31ca9ccba0c3b0424db72b,,,,81,97,2016-07-12,de
efbf2abe82d77d247a8d25b7763ffe6c3c95e448cbd38a9d87693c48df0b9b87,efbf2abe82d77d247a8d25b7763ffe6c3c95e448cbd38a9d87693c48df0b9b87,efbf2abe82d77d247a8d25b7763ffe6c3c95e448cbd38a9d87693c48df0b9b87,"Columbia, SC","Fight racism on July 23, 2016",https://t.co/f5WrdYX13h,153,1781,2016-06-29,en
834c2eaadf1d46b361d8732b769a26b7a4c719f664ba1e6f89bfbb38a363e879,834c2eaadf1d46b361d8732b769a26b7a4c719f664ba1e6f89bfbb38a363e879,834c2eaadf1d46b361d8732b769a26b7a4c719f664ba1e6f89bfbb38a363e879,"Hamburg, Deutschland","In Twitter interessieren mich #Nachrichten, #Leute, #CDU #Politik und #Kätze 😚",,1006,1365,2016-07-13,de
8d1678a17851fd585302a865949a9e6b91ce52cb390176224733c8548f209c05,8d1678a17851fd585302a865949a9e6b91ce52cb390176224733c8548f209c05,8d1678a17851fd585302a865949a9e6b91ce52cb390176224733c8548f209c05,USA,Because Pro-Intellect would have been too cliche. FAMU Graduate.,,622,423,2013-09-15,en
f62a9c32c7cc9d30ef2d0c76d3563f09f72bc76a159c3481449b9795af2a2c5e,f62a9c32c7cc9d30ef2d0c76d3563f09f72bc76a159c3481449b9795af2a2c5e,f62a9c32c7cc9d30ef2d0c76d3563f09f72bc76a159c3481449b9795af2a2c5e,,,,2,5,2017-03-25,en
38540d3111e61e3815faf16d4230b2fca6116c55c3ac4cb899a1257c49db9c84,38540d3111e61e3815faf16d4230b2fca6116c55c3ac4cb899a1257c49db9c84,38540d3111e61e3815faf16d4230b2fca6116c55c3ac4cb899a1257c49db9c84,Detroit,,,63,77,2014-04-28,en
d3f6e58202566043d909d57584be4811916859c8a09ebbe3b5239f72596d9acf,d3f6e58202566043d909d57584be4811916859c8a09ebbe3b5239f72596d9acf,d3f6e58202566043d909d57584be4811916859c8a09ebbe3b5239f72596d9acf,"Atlanta, GA","If you don't stand for anything, you will fall for everything #blacklivesmatter",,928,607,2013-08-16,en
2512420407,Руслан Рогов,russilanrogov,"Калуга, Россия","Умом Россию не понять, Аршином общим не измерить: У ней особенная стать — В Россию можно только верить.",,5570,100,2014-04-27,ru
123f9bfa78a5f20ef9452f2915ea01c51269edf63e41b912809abb4de61cd1ea,123f9bfa78a5f20ef9452f2915ea01c51269edf63e41b912809abb4de61cd1ea,123f9bfa78a5f20ef9452f2915ea01c51269edf63e41b912809abb4de61cd1ea,USA,Someone is sitting in the shade today because someone planted a tree a long time ago.,,13,112,2014-05-06,en
fea1c9964041fbbd67f08dbf0d7b9c2a3e855441529b7d83155395b78b0c5514,fea1c9964041fbbd67f08dbf0d7b9c2a3e855441529b7d83155395b78b0c5514,fea1c9964041fbbd67f08dbf0d7b9c2a3e855441529b7d83155395b78b0c5514,San Francisco,,,90,93,2013-10-02,en
0d5a39ccc07168a96034987e8ebf1dbaa3ad4b0aa66b68e639daf160330784d7,0d5a39ccc07168a96034987e8ebf1dbaa3ad4b0aa66b68e639daf160330784d7,0d5a39ccc07168a96034987e8ebf1dbaa3ad4b0aa66b68e639daf160330784d7,,Dreams come true!,,0,11,2017-05-25,en
8904f4d3a46cc384b9118d5ec434779b4b5f1406b384e026ec51a1015fe0eff8,8904f4d3a46cc384b9118d5ec434779b4b5f1406b384e026ec51a1015fe0eff8,8904f4d3a46cc384b9118d5ec434779b4b5f1406b384e026ec51a1015fe0eff8,USA,Baseball,,110,120,2013-08-04,en
f268425e289223095278dcdf7f14aa34b01232b3d6fbe4fa1a89fedef2924a3f,f268425e289223095278dcdf7f14aa34b01232b3d6fbe4fa1a89fedef2924a3f,f268425e289223095278dcdf7f14aa34b01232b3d6fbe4fa1a89fedef2924a3f,Воронеж,мечтаю изменить мир к лучшему,,478,305,2013-08-21,ru
2598367019,Rick Irwin,DickyIrwin,USA,Well done is better than well said,https://t.co/N2KK79c86y,5986,4850,2014-06-10,en
b03786c039ffa060dcab745db6187cb57e1bfd993bb3f44ab8120ff89bfe14b7,b03786c039ffa060dcab745db6187cb57e1bfd993bb3f44ab8120ff89bfe14b7,b03786c039ffa060dcab745db6187cb57e1bfd993bb3f44ab8120ff89bfe14b7,Mn,,,58,118,2015-03-10,en
2731c5c45ba22f449d18908262d17cc720c7a28cfd5e521ffe7409422c661e3b,2731c5c45ba22f449d18908262d17cc720c7a28cfd5e521ffe7409422c661e3b,2731c5c45ba22f449d18908262d17cc720c7a28cfd5e521ffe7409422c661e3b,حماة,,,465,99,2013-12-19,en
0354cfbcf249d52f65722b6bcef9b1e7236c8e8510ab82a6ea5c146a8aa21e9c,0354cfbcf249d52f65722b6bcef9b1e7236c8e8510ab82a6ea5c146a8aa21e9c,0354cfbcf249d52f65722b6bcef9b1e7236c8e8510ab82a6ea5c146a8aa21e9c,Омск,,,261,266,2014-04-16,ru
e59ee35e0afb8f791e521200f13d6c6963d83629f46cd4de0603dfb07e92c9ef,e59ee35e0afb8f791e521200f13d6c6963d83629f46cd4de0603dfb07e92c9ef,e59ee35e0afb8f791e521200f13d6c6963d83629f46cd4de0603dfb07e92c9ef,SPB,экономист,,151,222,2013-12-30,ru
3e4926039b55bcd7f2182ee1c9234fd9458adefac0b7f919ede18d8d9597b1c0,3e4926039b55bcd7f2182ee1c9234fd9458adefac0b7f919ede18d8d9597b1c0,3e4926039b55bcd7f2182ee1c9234fd9458adefac0b7f919ede18d8d9597b1c0,USA,The best time to plant a tree was 20 years ago. The second best time is now.,,871,548,2013-08-14,en
f69c80c5d76463bf4f0420fd183792a02979fb8b99c3ff82e2c72d8a2ca28bc4,f69c80c5d76463bf4f0420fd183792a02979fb8b99c3ff82e2c72d8a2ca28bc4,f69c80c5d76463bf4f0420fd183792a02979fb8b99c3ff82e2c72d8a2ca28bc4,North Dakota,"If you are not willing to learn, No one can help you. If you are determined to learn, No one can stop you.",,26,181,2014-06-18,en
721aa2b2e71abb90376266778b217c7b6a04ab1a46902dd1faf3fd8f9d960c41,721aa2b2e71abb90376266778b217c7b6a04ab1a46902dd1faf3fd8f9d960c41,721aa2b2e71abb90376266778b217c7b6a04ab1a46902dd1faf3fd8f9d960c41,USA,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.,,167,114,2013-08-11,en
6d51085bc07be6cf2e99d392ed31d41c9b268166c8f3c8813d3117e83a1d092e,6d51085bc07be6cf2e99d392ed31d41c9b268166c8f3c8813d3117e83a1d092e,6d51085bc07be6cf2e99d392ed31d41c9b268166c8f3c8813d3117e83a1d092e,Germany,Die wahre Liebe gibt es!,,4,11,2015-12-14,de
d915123118b00edc7315b246b82459c7942c9fc6705955d1a1fc951a5f7de9b0,d915123118b00edc7315b246b82459c7942c9fc6705955d1a1fc951a5f7de9b0,d915123118b00edc7315b246b82459c7942c9fc6705955d1a1fc951a5f7de9b0,,,,0,0,2015-12-11,en-gb
3d882f3d630734a1f78de0ac0f03d20a2d29cb490c15c77a5bd6c4d0001f8635,3d882f3d630734a1f78de0ac0f03d20a2d29cb490c15c77a5bd6c4d0001f8635,3d882f3d630734a1f78de0ac0f03d20a2d29cb490c15c77a5bd6c4d0001f8635,Симферополь,Люблю свою страну!!,,254,1500,2014-03-20,en
5a250d626d62987bce46948c300a4410b646872bcb10af2a77e78f8ba18bdadb,5a250d626d62987bce46948c300a4410b646872bcb10af2a77e78f8ba18bdadb,5a250d626d62987bce46948c300a4410b646872bcb10af2a77e78f8ba18bdadb,Белгород,люблю бекончик,,450,592,2013-12-29,ru
9b8576a2ba7ffa53bb140a19b5393afef2d1d4e7e81fd3c6fa8addfe38b69f6b,9b8576a2ba7ffa53bb140a19b5393afef2d1d4e7e81fd3c6fa8addfe38b69f6b,9b8576a2ba7ffa53bb140a19b5393afef2d1d4e7e81fd3c6fa8addfe38b69f6b,,,,46,2,2017-01-03,de
b4bc6c5b9477e02b21ade00847c3d6f2dc04acb0987cbbad482e8f1516cc4652,b4bc6c5b9477e02b21ade00847c3d6f2dc04acb0987cbbad482e8f1516cc4652,b4bc6c5b9477e02b21ade00847c3d6f2dc04acb0987cbbad482e8f1516cc4652,United States,Life shrinks or expands in proportion to one’s courage.,,100,624,2014-06-12,en
06486ea3aa854a0a4d8a34593f13bc98788e16d274090223516ee1669fc0f87c,06486ea3aa854a0a4d8a34593f13bc98788e16d274090223516ee1669fc0f87c,06486ea3aa854a0a4d8a34593f13bc98788e16d274090223516ee1669fc0f87c,US,Proud mom,,84,266,2014-06-05,en
c66fad5b1017e5480a099cf6006764b181b9029fc2faaae78b6dc26b004bdc98,c66fad5b1017e5480a099cf6006764b181b9029fc2faaae78b6dc26b004bdc98,c66fad5b1017e5480a099cf6006764b181b9029fc2faaae78b6dc26b004bdc98,,"too weird to live, too young to die",,0,0,2016-02-01,ru
566e45ac92c91b4ef5d8b96bd86b67f18534e4bd2ca92476d3475b1d78a7ed3a,566e45ac92c91b4ef5d8b96bd86b67f18534e4bd2ca92476d3475b1d78a7ed3a,566e45ac92c91b4ef5d8b96bd86b67f18534e4bd2ca92476d3475b1d78a7ed3a,"Chicago, IL",Life isn't diamonds & Rose but it SHOULD be!,,2177,1183,2013-08-06,en
6e2acff4faf83788753943be48d271fb730f906f326837e2c3b8dbdc9107aea5,6e2acff4faf83788753943be48d271fb730f906f326837e2c3b8dbdc9107aea5,6e2acff4faf83788753943be48d271fb730f906f326837e2c3b8dbdc9107aea5,"Москва, Россия",Сторонник ВПП Единая Россия. Член ВОО МГЕР. Патриот округа текстильщики #МСК,,92,138,2014-04-27,ru
ca038bb9b2176761b0dfc79373adda57f0369e4263778b50089c144cdb499f34,ca038bb9b2176761b0dfc79373adda57f0369e4263778b50089c144cdb499f34,ca038bb9b2176761b0dfc79373adda57f0369e4263778b50089c144cdb499f34,Lyon,,http://t.co/FirXqOOhYV,745,1367,2014-03-23,ru
78483e43d73c356ff7f0338d496d0e287524911287f9fd7a5735e546e5afa0af,78483e43d73c356ff7f0338d496d0e287524911287f9fd7a5735e546e5afa0af,78483e43d73c356ff7f0338d496d0e287524911287f9fd7a5735e546e5afa0af,Новгород,люблю рыбалку и бухалку #follow #followback,,770,1652,2014-03-21,ru
eb51e2f5611577c4db9d936f1455cc50bfe8ed31c1b142e5c17ecb50bb203399,eb51e2f5611577c4db9d936f1455cc50bfe8ed31c1b142e5c17ecb50bb203399,eb51e2f5611577c4db9d936f1455cc50bfe8ed31c1b142e5c17ecb50bb203399,USA,,,97,103,2013-07-07,en
ec8cba6706e1e76202837b207212e409d788dedfa55eae8e76d845bc1d445f26,ec8cba6706e1e76202837b207212e409d788dedfa55eae8e76d845bc1d445f26,ec8cba6706e1e76202837b207212e409d788dedfa55eae8e76d845bc1d445f26,USA,I ❤ my country and my friends,,224,165,2013-08-21,en
690a1fa97d498c7b57a1d28cfcf7b39399f250f39da63f530b747a1770baea2e,690a1fa97d498c7b57a1d28cfcf7b39399f250f39da63f530b747a1770baea2e,690a1fa97d498c7b57a1d28cfcf7b39399f250f39da63f530b747a1770baea2e,Москва,"Верстальщик в московской газете, ненавижу ошибки)",,100,115,2013-12-24,en
51eca1785544000e2ede3e5d25ea3b32492f33e27ee7e88241670eb1bb3adada,51eca1785544000e2ede3e5d25ea3b32492f33e27ee7e88241670eb1bb3adada,51eca1785544000e2ede3e5d25ea3b32492f33e27ee7e88241670eb1bb3adada,"Aurora, Illinois",,,70,109,2014-03-20,en
d9e1f3131baa6b48efdb7cd54e43eaeb2f9315a86046f356042417c7ade67dc6,d9e1f3131baa6b48efdb7cd54e43eaeb2f9315a86046f356042417c7ade67dc6,d9e1f3131baa6b48efdb7cd54e43eaeb2f9315a86046f356042417c7ade67dc6, Mexico,,,89,158,2014-05-03,en
f29ea24525c681775a21a253265b59fa23373524c05080522ec6d05cb63c0248,f29ea24525c681775a21a253265b59fa23373524c05080522ec6d05cb63c0248,f29ea24525c681775a21a253265b59fa23373524c05080522ec6d05cb63c0248,Москва,бодиарт,,289,1657,2014-03-10,en
cd0e6a3af6160a511a2cea1bda54113ea9ba8ba27b70575e4d3612c6074c342b,cd0e6a3af6160a511a2cea1bda54113ea9ba8ba27b70575e4d3612c6074c342b,cd0e6a3af6160a511a2cea1bda54113ea9ba8ba27b70575e4d3612c6074c342b,USA,"I be trying to chill, I swear do, because I luh God. You'on luh God? #NoChill #BlackLivesMatter",,1023,1120,2013-07-24,en
c8a06d3003e9a0124e631ec165c5bc9f5766212c10ebac4f21e1135c89cfa16c,c8a06d3003e9a0124e631ec165c5bc9f5766212c10ebac4f21e1135c89cfa16c,c8a06d3003e9a0124e631ec165c5bc9f5766212c10ebac4f21e1135c89cfa16c,Новосибирск,Дизайнер  Вырезание нэцке и окимоно   Блокноты - Чтение .,,91,16,2013-12-10,en
40bd0ff013b85c7646ca07ad238bc4dc865ce2cc87034af6e7884e69481f6422,40bd0ff013b85c7646ca07ad238bc4dc865ce2cc87034af6e7884e69481f6422,40bd0ff013b85c7646ca07ad238bc4dc865ce2cc87034af6e7884e69481f6422,USA,You do what you want when you poppin' #Thugger ☀️ #blacklivesmatter #DABBNATION Still wondering what Metro Boomin want some more of…,,1018,939,2013-08-11,en
63c69c785afdac5427bce7cb44bed26ece47f2c8b937f93f349bfe35a9f56e2c,63c69c785afdac5427bce7cb44bed26ece47f2c8b937f93f349bfe35a9f56e2c,63c69c785afdac5427bce7cb44bed26ece47f2c8b937f93f349bfe35a9f56e2c,Moscow,books & music,,248,339,2014-03-20,en
141c6850d3ec17260a21dc074f40d1a10bd59c0ec0b117ac801c4873d2cae359,141c6850d3ec17260a21dc074f40d1a10bd59c0ec0b117ac801c4873d2cae359,141c6850d3ec17260a21dc074f40d1a10bd59c0ec0b117ac801c4873d2cae359,Egypt,"music, books, my wife",,149,359,2014-05-30,en
e6dabbf3d7d86e2a016b53741d40e31e6c8b21b67d589545f51b411fcbe1eb1c,e6dabbf3d7d86e2a016b53741d40e31e6c8b21b67d589545f51b411fcbe1eb1c,e6dabbf3d7d86e2a016b53741d40e31e6c8b21b67d589545f51b411fcbe1eb1c,Москва,"Справедливость доблесть избранных натур, правдивость долг каждого порядочного человека",,1904,68,2014-05-12,ru
